,crest,impulse,kurtosis,margin,mean,p2p,rms,shape,skewness,std
0,-1.6673484088765362,-1.3634820418491707,-1.628302830047654,-0.8711442213348255,1.7424700409646814,-0.2863701193586633,0.3626001482132932,-1.1245950802339797,-1.620514002252411,0.3621690331353171
1,1.5153368759195565,1.236949660844655,1.5239390095553387,0.7173829403133337,-0.12418445755057432,1.0183680592911812,0.6610376281692574,1.0078696611199034,1.520747170351574,0.6612011581759998
2,1.8111256831714155,1.260381316296322,1.8318214901607321,0.4401753136954313,-1.2681889341949317,0.4129844736059097,-0.2457045090208563,0.8698159683406634,1.823085736006082,-0.24538717073820865
3,1.4712598706525182,1.9814800769449907,1.4864754102273279,1.5664981005717282,-0.09357793399609274,1.6879378410309465,1.5427200086450408,2.1676607184990946,1.5064394765034195,1.5430389412290704
4,-1.180436908524909,-1.6352528339085053,-1.17836201461333,-2.348848235637925,-0.8155970014549195,-1.858468236153879,-1.9144594910032164,-1.830609072251854,-1.200705360209194,-1.9145996970503303
5,-1.454582063958801,-1.2570309079377804,-1.4317148804021942,-0.957080038882738,-0.15028995800273534,-1.1813730118519858,-0.9076383542320037,-1.0838222565900995,-1.4328198363819222,-0.9077710759589253
6,0.5077929833136817,0.5614310951374332,0.4906570458279029,0.36455483639849456,-0.5355533464923655,0.20391158413449506,0.047527106596034756,0.5691477150438246,0.4866065334708435,0.04769138458142524
7,-1.3606958325988783,-1.3651219604273723,-1.3435830434384304,-0.33460669998041553,0.5926048308252129,-0.8882092922959781,-0.5634277020228377,-1.30660692936554,-1.35660725871287,-0.5637083021736846
8,-0.05273406322156398,-0.25461734396113034,-0.07307868246943151,-0.042603985226195684,0.20398863491147798,-0.11423764806019475,-0.12179075876021289,-0.3549212764821699,-0.0844913539995651,-0.12187139565202564
9,0.8327010512713552,0.6839294052907197,0.8173200543706618,1.6047052257195182,2.2754930332554997,1.8333876160141511,2.0144620909610804,0.5654567403931701,0.7977599862803832,2.014199066367533
10,0.8805861885673489,0.21857112612289414,0.8614208443246739,-0.10868604350390747,-0.21495944444109247,0.07694922009697748,-0.27839883075363336,-0.17421900857291236,0.8375331576028312,-0.27838920448756727
11,-0.5968420076451504,-0.7918795517488756,-0.6028532345858214,-1.6348358375606304,-0.7404622956901925,-1.0851288327688693,-1.152210073456545,-0.8650428780567165,-0.5997881649345967,-1.1522197397588685
12,-0.8172667577142809,-0.6451522592044606,-0.8161717224207751,0.21874587620943983,0.2885074219969081,-0.4130705654158728,-0.1780732378246198,-0.5091802572121086,-0.8099917155549061,-0.1781892869232554
13,-0.8413527351091927,-0.7524075160255957,-0.8385274732555829,-0.06278727470171079,-0.16617222826798106,-0.7475590629022874,-0.605195899755313,-0.6609561887289526,-0.8405648548442354,-0.6052642297198169
14,0.02656613531225524,-0.3211066570899428,0.005179190351708957,-0.8938816086427498,0.36936596834512464,-0.08473418272678365,-0.11792787862157397,-0.5035600896411891,-0.00835977119709728,-0.11805551877357273
15,-0.5543004122311913,-0.44878544330581693,-0.563749065538227,-0.3073450272768987,0.14992265427713136,-0.31374256850187665,-0.16316350951970116,-0.3601532339462952,-0.566163606010394,-0.16323661977891668
16,0.590016439023832,0.7280777800400215,0.5813220406826877,0.1641350412773793,-1.2124418029453286,-0.01758412427882988,-0.2752205760976337,0.7760224670208041,0.5949518798625808,-0.27492470030917293
17,0.12848809613871626,0.6504300749238745,0.1311455568129481,0.5507138468938657,-1.5599911027750908,-0.27297727710932984,-0.4069403199959157,0.930025173884292,0.1568456196777302,-0.40657050188654914
18,0.06544240990005931,-0.2063766702100991,0.04726518167030474,-0.1641163348347127,-0.2731403433343709,-0.32618864030093,-0.448825951930042,-0.3498627120176301,0.03949247595146634,-0.44883273626985226
19,2.3118858416135217,2.36152220053468,2.360918961560665,2.365210148108464,0.6048840356772294,2.4106497380813674,2.098761096395964,2.244774423722172,2.3607562860956297,2.0989862334151637
20,0.03100298688374929,-0.22853016620817396,0.01677838729578319,-1.0033013547431355,-1.495194336843632,-0.9968701522717727,-1.3062573829239077,-0.3637847568224491,0.021287876359222604,-1.3060788763610485
21,-0.05535089424570897,-0.2700663268761449,-0.064014180828473,-0.8072861354116629,-0.8415145308823788,-0.6846155658202123,-0.8629670100818984,-0.37716142962400784,-0.05673283270475748,-0.8628906125678371
22,-0.557883566010269,-0.5054407334844164,-0.5673873007960997,0.40923398531123034,1.429121195311515,0.3148242294900347,0.6592522273295877,-0.4455249100103472,-0.5739063586057633,0.6589704901793222
23,-0.8460165177975086,-0.573573349628399,-0.8450247718269625,0.021138031207402284,1.1373417691769547,0.09954986809876129,0.5052574502443374,-0.3815571795544092,-0.8424615378813415,0.5050298656852052
24,-1.1930929482049346,-1.3019087707660184,-1.173454496171696,-1.7143930386270565,-1.1655346331118328,-1.751394480877769,-1.7686234108030574,-1.3063470660711551,-1.1550496559709114,-1.7686318690341145
