,crest,impulse,kurtosis,margin,mean,p2p,rms,shape,skewness,std
0,95.85500563015825,4657.012544976406,7353.443024221691,31749.068906188117,0.00226593638963385,10.552494192599598,0.11008808693115901,48.58392646624472,81.95599685103663,0.11006476464536943
1,97.95297698063943,4877.936420975189,7904.24054669882,33020.507959801595,0.0022208865507119717,10.833343392570292,0.11059738791513728,49.798756212775466,85.08606692216746,0.11057508705210295
2,98.14795587043788,4879.927095115213,7958.037468432757,32798.63413167276,0.002193277147129397,10.70303257734525,0.10904997951739306,49.72010931683656,85.38732837217269,0.10902792104823272
3,97.92392217754376,4941.189205177705,7897.6944570448795,33700.13006626131,0.0022216252085392155,10.977470498378416,0.11210203037492106,50.45946991600418,85.07181020111173,0.11208001425594423
4,96.17596930911118,4633.923818322747,7432.062082978229,30566.331437905214,0.0022042000006534408,10.214094883372468,0.10620215170947948,48.181722020685775,82.37430987687532,0.10617927542642389
5,95.99525754200023,4666.056273017334,7387.793229923934,31680.286856266317,0.0022202565205744823,10.359841865534012,0.10792035076317527,48.60715406670727,82.14302233501766,0.10789750956268483
6,97.2888213912894,4820.546650003477,7723.693122167125,32738.10836263998,0.0022109585741104955,10.658028947724807,0.1095503963899295,49.548823606522525,84.05561052934316,0.1095280832087108
7,96.05714572948101,4656.873223044497,7403.192682098299,32178.50742939926,0.0022381855431114444,10.422946323918865,0.108507766338095,48.48023733870224,82.21896339667981,0.10848468039846579
8,96.91933161156834,4751.217936628059,7625.1904506471255,32412.223077619255,0.002228806679994423,10.589546275265853,0.10926144556698407,49.0223968492671,83.48654724328237,0.10923871066691654
9,97.50299519646319,4830.953691824391,7780.771603116714,33730.710614212905,0.0022788003663169795,11.008779042581684,0.11290708578130958,49.54672091956487,84.36565546246179,0.11288408695878448
10,97.53456025463616,4791.418427485251,7788.47742236598,32359.331750567428,0.002218695787214599,10.630699879755612,0.10899418474848045,49.12533993013716,84.40528693732166,0.1089716004195117
11,96.5606650213079,4705.57395788054,7532.621883378223,31137.818831761157,0.002206013301612368,10.380558742789264,0.1075029748448667,48.73178904510373,82.97308623605264,0.10748033822894867
12,96.41536482062794,4718.039412039609,7495.348317269838,32621.404531048716,0.0022308464563681974,10.525221503340271,0.10916539623037773,48.934518069925005,82.7636315595742,0.10914259964937359
13,96.39948775896424,4708.927368437916,7491.442052205328,32396.068602524898,0.002219873217870242,10.453221750090412,0.10843648647000576,48.848053842480375,82.73316734058322,0.10841376186101266
14,96.97160493730563,4745.569229625411,7638.864605314663,31730.870160269013,0.0022327978964934814,10.595896993571518,0.109268037797477,48.93771978604872,83.5624075986314,0.10924522276815699
15,96.58870770866018,4734.7220720921405,7539.454633061114,32200.327361836622,0.0022275018516393803,10.54660218256348,0.10919084055224261,49.01941628999372,83.00659100364774,0.10916811758020843
16,97.34302167783407,4834.704388317808,7739.5351980871965,32577.69464055429,0.0021946225483727173,10.610351265318673,0.10899960862561503,49.66667671688544,84.16356988307176,0.10897751287493841
17,97.03879013931736,4828.107702098785,7660.8749605135,32887.107915080924,0.00218623479370939,10.555377046104315,0.10877482119212424,49.754409501262096,83.72702442644457,0.10875284871121958
18,96.99723150826703,4755.3163009938025,7646.218374767896,32314.96597650157,0.0022172916494239384,10.54392312452353,0.10870334091571342,49.025278629428385,83.6100893666876,0.10868072480425979
19,98.47804834640233,4973.47629770133,8050.4877280336195,34339.410095175735,0.0022384818894364404,11.13303661993236,0.11305094695592716,50.50340031314206,85.92308340955745,0.1130287830884795
20,96.97452963348209,4753.4342149548775,7640.891356200098,31643.291841315902,0.0021877985988325087,10.399556715113281,0.10724008411712531,49.017347471724605,83.59194962305929,0.10721776521985113
21,96.91760664160542,4749.90544332847,7626.774309151763,31800.18019108895,0.0022035745070085864,10.46677054561746,0.10799658502012797,49.00972700339338,83.51420687167669,0.10797410168833
22,96.58634575537225,4729.908830394954,7538.818916936466,32773.86904472421,0.0022583740287179656,10.681903260766655,0.11059434102436279,48.970781464018614,82.99887583549226,0.11057128023749889
23,96.39641347370214,4724.120513930086,7490.306766228551,32463.24146182218,0.0022513322241641313,10.635564743844045,0.1103315399461986,49.00722281766397,82.73127741469592,0.11030856816275036
24,96.16762666562516,4662.243601685768,7432.9195834926895,31074.14215384582,0.0021957546059907505,10.23714286265232,0.10645102949505934,48.48038537850516,82.41980292745608,0.10642838128181907
25,97.34252060772532,4836.942871199818,7739.372694216881,32703.164145351868,0.002225137720914046,10.762864036606976,0.11056693384774352,49.689928317032276,84.16002526878775,0.11054454135150371
26,97.65939670355398,4840.994930993115,7822.778955716998,33218.40607707425,0.002251793772254834,10.900922237122561,0.11162184700170137,49.570190830543424,84.60692328267328,0.11159913150593342
27,96.73655670584749,4788.809001804636,7579.5331268818545,33261.58658063488,0.0022678303228933247,10.8602062648355,0.11226579314641892,49.50361233515429,83.24691563727396,0.11224288510378277
28,97.18592375029203,4874.903764946926,7699.739098375554,32949.65564266215,0.002196552814093632,10.707983583329796,0.11018039619443983,50.160595041236824,83.96310633717391,0.11015849881556385
29,96.50900639792492,4712.7257426774795,7518.210401189084,32362.63882367481,0.0022230675830412147,10.476707826307884,0.10855678881523691,48.83197867818682,82.8757954656724,0.1085340240127361
